購買會員代號,帳號,性別,年齡,星座,聯絡地區,訂閱電子報,交易次數,訂單時間,首購季節,服務名稱,首購服務,交易金額,供應商,回購,回購天數,回購日期,回購服務名稱,回購服務,回購金額,回購供應商,年齡組距,首購年份,回購預測
20021000054,FB,女,49,處女座,基隆市,0,1,2020/2/10,冬,水管清洗,水塔、水管,3800,家必潔,0,,,,,,,"(48.0, 54.0]",2020,1
20021000057,FB,未提供,36,獅子座,新北市,0,1,2020/2/10,冬,【水電服務】燈具安裝 (可代工安裝),水電服務,1400,合邦商,0,,,,,,,"(30.0, 36.0]",2020,1
19060800010,FB,未提供,39,金牛座,高雄市,0,1,2020/2/10,冬,【棉被送洗】不限尺寸單件到府收送 (再升級洗黃斑+真空壓縮),送洗類,600,亮麗專,0,,,,,,,"(36.0, 42.0]",2020,0
20021100001,email,未提供,34,金牛座,台北市,0,1,2020/2/11,冬,床墊精油清洗除污漬,床墊清洗,3200,三贏實,0,,,,,,,"(30.0, 36.0]",2020,0
20013000032,FB,未提供,39,金牛座,新竹縣,0,1,2020/2/11,冬,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,5699,家必潔,0,,,,,,,"(36.0, 42.0]",2020,0
20021100004,email,未提供,58,天秤座,台北市,0,1,2020/2/11,冬,水管清洗,水塔、水管,5000,快速潔,0,,,,,,,"(54.0, 60.0]",2020,1
20021100005,email,未提供,30,金牛座,新北市,0,1,2020/2/11,冬,床墊精油清洗除污漬,床墊清洗,3200,三贏實,0,,,,,,,"(24.0, 30.0]",2020,1
20021100007,FB,未提供,37,處女座,屏東縣,0,1,2020/2/11,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,3499,家必潔,0,,,,,,,"(36.0, 42.0]",2020,1
19122200047,FB,未提供,0,未提供,台北市,0,4,2020/2/11,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1599,快速潔,1,2.0,2020/2/12,行李箱維修-到府收送,行李箱維修,800.0,亞商傲旋國際有限公司,未提供,2020,0
20020800003,email,未提供,0,未提供,台北市,0,1,2020/2/11,冬,床墊精油清洗除污漬,床墊清洗,3200,三贏實,0,,,,,,,未提供,2020,0
20021000037,email,女,38,天秤座,台北市,0,1,2020/2/11,冬,【水電服務】燈具安裝 (可代工安裝),水電服務,900,合邦商,0,,,,,,,"(36.0, 42.0]",2020,0
20021100011,email,女,31,獅子座,新北市,0,1,2020/2/11,冬,【水電服務】衛浴設備安裝(可代工安裝),水電服務,2000,合邦商,0,,,,,,,"(30.0, 36.0]",2020,0
20021000048,email,女,25,天蠍座,新竹市,0,2,2020/2/11,冬,床墊精油清洗除污漬,床墊清洗,3200,王文勳,1,1.0,2020/2/11,家庭除?方案,除?消毒,3000.0,王文勳,"(24.0, 30.0]",2020,0
20021100015,FB,未提供,0,未提供,宜蘭縣,0,1,2020/2/11,冬,水管清洗,水塔、水管,5000,家必潔,0,,,,,,,未提供,2020,0
20021000056,email,未提供,35,摩羯座,基隆市,0,2,2020/2/11,冬,專業整理師到府收納服務,收納服務,4800,墨妮整,1,18.0,2020/2/28,專業整理師到府收納服務,收納服務,5100.0,墨妮整理工作室,"(30.0, 36.0]",2020,0
20021100020,email,未提供,31,牡羊座,新竹縣,0,1,2020/2/11,冬,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,8999,家必潔,0,,,,,,,"(30.0, 36.0]",2020,0
20020500035,FB,未提供,48,雙魚座,台北市,0,1,2020/2/11,冬,行李箱維修-到府收送,行李箱維修,3300,英輝皮,0,,,,,,,"(42.0, 48.0]",2020,1
20021100026,email,未提供,43,處女座,新北市,0,1,2020/2/11,冬,床墊精油清洗除污漬,床墊清洗,3200,三贏實,0,,,,,,,"(42.0, 48.0]",2020,1
20011900022,email,未提供,0,未提供,新北市,0,1,2020/2/11,冬,行李箱維修-到府收送,行李箱維修,500,亞商傲,0,,,,,,,未提供,2020,1
20021100024,FB,女,28,射手座,桃園市,0,1,2020/2/11,冬,浴室地板防滑處理(台灣本島地區),浴室清潔,5000,台科精,0,,,,,,,"(24.0, 30.0]",2020,0
20021100028,email,未提供,48,水瓶座,台北市,0,2,2020/2/11,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1599,家必潔,1,9.0,2020/2/20,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999.0,家必潔有限公司,"(42.0, 48.0]",2020,1
20021100030,FB,未提供,34,摩羯座,高雄市,0,1,2020/2/11,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1599,好家在,0,,,,,,,"(30.0, 36.0]",2020,0
20021100032,FB,未提供,34,天秤座,新竹縣,0,1,2020/2/11,冬,水管清洗,水塔、水管,5000,快速潔,0,,,,,,,"(30.0, 36.0]",2020,1
20020500016,FB,未提供,34,獅子座,台北市,0,1,2020/2/11,冬,床墊精油清洗除污漬,床墊清洗,3200,三贏實,0,,,,,,,"(30.0, 36.0]",2020,1
20021100022,email,女,36,雙子座,台中市,0,1,2020/2/11,冬,床墊精油清洗除污漬,床墊清洗,5800,王文勳,0,,,,,,,"(30.0, 36.0]",2020,0
20021100045,email,未提供,23,水瓶座,新北市,0,1,2020/2/11,冬,床墊精油清洗除污漬,床墊清洗,2200,三贏實,0,,,,,,,"(18.0, 24.0]",2020,0
20021100047,email,女,45,巨蟹座,新北市,0,2,2020/2/11,冬,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,2699,家必潔,1,7.0,2020/2/18,床墊精油清洗除污漬,床墊清洗,3200.0,三贏實業,"(42.0, 48.0]",2020,1
20021100049,FB,未提供,38,獅子座,新北市,0,1,2020/2/11,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1599,快速潔,0,,,,,,,"(36.0, 42.0]",2020,1
20021100051,FB,未提供,0,未提供,新北市,0,1,2020/2/11,冬,水管清洗,水塔、水管,4600,家必潔,0,,,,,,,未提供,2020,0
20021000023,email,未提供,42,處女座,高雄市,0,2,2020/2/11,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1599,好家在,1,20.0,2020/3/2,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,1899.0,好家在清潔企業社,"(36.0, 42.0]",2020,1
20021100038,FB,未提供,59,射手座,台中市,0,1,2020/2/11,冬,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,2199,采宏專,0,,,,,,,"(54.0, 60.0]",2020,0
20021100023,email,未提供,35,獅子座,台北市,0,2,2020/2/11,冬,【水電服務】燈具安裝 (可代工安裝),水電服務,800,合邦商,0,,,,,,,"(30.0, 36.0]",2020,1
20020400050,FB,未提供,39,雙魚座,高雄市,0,1,2020/2/11,冬,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999,家必潔,0,,,,,,,"(36.0, 42.0]",2020,0
20021000059,email,未提供,42,天蠍座,新北市,0,2,2020/2/11,冬,水管清洗,水塔、水管,4200,家必潔,1,6.0,2020/2/17,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,200.0,快速潔企業有限公司,"(36.0, 42.0]",2020,1
20021200002,FB,未提供,28,處女座,台中市,0,1,2020/2/12,冬,水管清洗,水塔、水管,9800,家必潔,0,,,,,,,"(24.0, 30.0]",2020,1
20021200004,FB,未提供,29,獅子座,新北市,0,1,2020/2/12,冬,【玩偶送洗】不限尺寸單件到府收送 ,送洗類,2200,亮麗專,0,,,,,,,"(24.0, 30.0]",2020,0
20020900047,email,未提供,0,未提供,新北市,0,1,2020/2/12,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,3499,快速潔,0,,,,,,,未提供,2020,1
20021100031,FB,未提供,30,天蠍座,台北市,0,1,2020/2/12,冬,室內空間消毒(醫療級消毒),除?消毒,2000,家必潔,0,,,,,,,"(24.0, 30.0]",2020,1
20021200008,email,未提供,0,未提供,台北市,0,1,2020/2/12,冬,水管清洗,水塔、水管,3800,快速潔,0,,,,,,,未提供,2020,1
20021200003,email,未提供,27,金牛座,新竹市,0,1,2020/2/12,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1599,家必潔,0,,,,,,,"(24.0, 30.0]",2020,1
20021200009,FB,未提供,45,處女座,新北市,0,1,2020/2/12,冬,水管清洗,水塔、水管,4200,快速潔,0,,,,,,,"(42.0, 48.0]",2020,0
20021200011,FB,未提供,43,水瓶座,南投縣,0,2,2020/2/12,冬,行李箱維修-到府收送,行李箱維修,1300,亞商傲,0,,,,,,,"(42.0, 48.0]",2020,0
20021100003,FB,未提供,51,雙魚座,台北市,0,1,2020/2/12,冬,床墊精油清洗除污漬,床墊清洗,2200,三贏實,0,,,,,,,"(48.0, 54.0]",2020,0
19081000026,FB,未提供,38,獅子座,台南市,0,1,2020/2/12,冬,行李箱維修-到府收送,行李箱維修,2800,英輝皮,0,,,,,,,"(36.0, 42.0]",2020,0
20021100055,FB,未提供,0,未提供,台南市,0,1,2020/2/12,冬,床墊精油清洗除污漬,床墊清洗,2200,家家淨,0,,,,,,,未提供,2020,0
20021200015,FB,未提供,38,天蠍座,新北市,0,1,2020/2/12,冬,水塔清洗,水塔、水管,1499,快速潔,0,,,,,,,"(36.0, 42.0]",2020,0
20021100014,email,未提供,46,射手座,新北市,0,2,2020/2/12,冬,大掃除清潔服務(限桃園以北地區),大掃除、居家清潔,4000,家必潔,1,7.0,2020/2/18,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999.0,家必潔有限公司,"(42.0, 48.0]",2020,1
20021200014,email,未提供,56,水瓶座,台北市,0,1,2020/2/12,冬,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,3900,快速潔,0,,,,,,,"(54.0, 60.0]",2020,0
20021200020,email,未提供,48,獅子座,桃園市,0,1,2020/2/12,冬,水管清洗,水塔、水管,9800,家必潔,0,,,,,,,"(42.0, 48.0]",2020,1
20021100033,FB,未提供,45,巨蟹座,新北市,0,1,2020/2/12,冬,床墊精油清洗除污漬,床墊清洗,3200,三贏實,0,,,,,,,"(42.0, 48.0]",2020,0
20021200021,email,未提供,40,摩羯座,台北市,0,1,2020/2/12,冬,行李箱維修-到府收送,行李箱維修,900,英輝皮,0,,,,,,,"(36.0, 42.0]",2020,0
20021200025,email,未提供,27,牡羊座,新北市,0,1,2020/2/12,冬,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,5699,冠瑋專,0,,,,,,,"(24.0, 30.0]",2020,1
20021200026,email,未提供,64,天蠍座,台中市,0,2,2020/2/12,冬,行李箱維修-到府收送,行李箱維修,900,亞商傲,0,,,,,,,"(60.0, 66.0]",2020,1
20021200028,FB,未提供,37,處女座,台中市,0,1,2020/2/12,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1599,家必潔,0,,,,,,,"(36.0, 42.0]",2020,1
20021200029,email,未提供,50,水瓶座,嘉義市,0,1,2020/2/12,冬,行李箱維修-到府收送,行李箱維修,2600,英輝皮,0,,,,,,,"(48.0, 54.0]",2020,0
20020200034,email,未提供,0,未提供,新竹縣,0,1,2020/2/12,冬,【棉被送洗】不限尺寸單件到府收送 (再升級洗黃斑+真空壓縮),送洗類,900,亮麗專,0,,,,,,,未提供,2020,0
20021200034,FB,未提供,34,巨蟹座,新北市,0,2,2020/2/12,冬,行李箱維修-到府收送,行李箱維修,2900,亞商傲,0,,,,,,,"(30.0, 36.0]",2020,0
20020600040,email,女,31,獅子座,新北市,1,1,2020/2/12,冬,專業整理師到府收納服務,收納服務,2400,墨妮整,0,,,,,,,"(30.0, 36.0]",2020,0
20021200038,email,未提供,0,未提供,新北市,0,1,2020/2/12,冬,行李箱維修-到府收送,行李箱維修,650,亞商傲,0,,,,,,,未提供,2020,1
20021200040,FB,未提供,35,雙魚座,桃園市,0,1,2020/2/12,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1599,家必潔,0,,,,,,,"(30.0, 36.0]",2020,0
20011500020,FB,未提供,0,未提供,新北市,0,1,2020/2/12,冬,【棉被送洗】不限尺寸單件到府收送 (再升級洗黃斑+真空壓縮),送洗類,600,亮麗專,0,,,,,,,未提供,2020,0
20021200044,FB,未提供,0,未提供,屏東縣,0,1,2020/2/12,冬,【玩偶送洗】不限尺寸單件到府收送 ,送洗類,800,亮麗專,0,,,,,,,未提供,2020,1
20021200045,email,未提供,0,未提供,桃園市,0,1,2020/2/12,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1799,家必潔,0,,,,,,,未提供,2020,1
20021200048,FB,未提供,35,獅子座,苗栗縣,0,1,2020/2/12,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1599,魏少華,0,,,,,,,"(30.0, 36.0]",2020,1
20021200050,email,未提供,27,射手座,台中市,0,1,2020/2/12,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1599,這對寶,0,,,,,,,"(24.0, 30.0]",2020,1
20021200051,email,女,48,天秤座,台北市,0,1,2020/2/12,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,3499,家必潔,0,,,,,,,"(42.0, 48.0]",2020,0
20021200057,email,未提供,36,金牛座,新北市,0,3,2020/2/12,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1599,快速潔,1,3.0,2020/2/15,【水電服務】自來水加壓馬達安裝,水電服務,5888.0,合邦商網股份有限公司,"(30.0, 36.0]",2020,1
20021200056,email,未提供,0,未提供,台南市,0,1,2020/2/12,冬,床墊精油清洗除污漬,床墊清洗,3200,家家淨,0,,,,,,,未提供,2020,0
20021200061,FB,未提供,50,巨蟹座,桃園市,0,2,2020/2/12,冬,SPC礦石地板鋪設（防水卡扣式）,地板油漆,13250,說事實,1,19.0,2020/3/2,SPC礦石地板鋪設（防水卡扣式）,地板油漆,13250.0,說事實國際有限公司,"(48.0, 54.0]",2020,1
20020500044,email,未提供,40,雙魚座,台中市,0,1,2020/2/13,冬,行李箱維修-到府收送,行李箱維修,2300,英輝皮,0,,,,,,,"(36.0, 42.0]",2020,0
18040200007,email,未提供,0,未提供,高雄市,0,1,2020/2/13,冬,床墊精油清洗除污漬,床墊清洗,3200,家家淨,0,,,,,,,未提供,2020,1
20012200012,email,未提供,0,未提供,台北市,0,1,2020/2/13,冬,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,7399,家必潔,0,,,,,,,未提供,2020,1
20012900007,email,未提供,35,天蠍座,桃園市,0,1,2020/2/13,冬,水管清洗,水塔、水管,7800,家必潔,0,,,,,,,"(30.0, 36.0]",2020,0
20021300012,email,未提供,62,處女座,台北市,0,1,2020/2/13,冬,水塔清洗,水塔、水管,1499,快速潔,0,,,,,,,"(60.0, 66.0]",2020,1
20021100016,email,男,48,處女座,新北市,0,1,2020/2/13,冬,【水電服務】插座、開關與迴路安裝,水電服務,2000,合邦商,0,,,,,,,"(42.0, 48.0]",2020,1
20021300015,email,未提供,0,未提供,台北市,0,1,2020/2/13,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,3499,快速潔,0,,,,,,,未提供,2020,0
20010400032,email,未提供,37,獅子座,高雄市,0,1,2020/2/13,冬,水管清洗,水塔、水管,4200,家必潔,0,,,,,,,"(36.0, 42.0]",2020,1
20021200018,FB,未提供,60,處女座,台中市,0,1,2020/2/13,冬,行李箱維修-到府收送,行李箱維修,1100,亞商傲,0,,,,,,,"(54.0, 60.0]",2020,0
20021300020,email,未提供,0,未提供,台北市,0,1,2020/2/13,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1599,快速潔,0,,,,,,,未提供,2020,0
20013000015,FB,未提供,47,天秤座,高雄市,0,1,2020/2/13,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1599,好家在,0,,,,,,,"(42.0, 48.0]",2020,1
20021300017,email,未提供,0,未提供,新北市,0,1,2020/2/13,冬,水管清洗,水塔、水管,4200,快速潔,0,,,,,,,未提供,2020,0
20021300023,FB,未提供,36,獅子座,高雄市,0,1,2020/2/13,冬,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999,好家在,0,,,,,,,"(30.0, 36.0]",2020,1
20021300025,email,未提供,41,天蠍座,新北市,0,1,2020/2/13,冬,大掃除清潔服務(限桃園以北地區),大掃除、居家清潔,13000,家必潔,0,,,,,,,"(36.0, 42.0]",2020,1
20021300027,FB,未提供,0,未提供,屏東縣,0,1,2020/2/13,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1599,家必潔,0,,,,,,,未提供,2020,1
20021300031,FB,未提供,37,射手座,桃園市,0,2,2020/2/13,冬,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999,家必潔,0,,,,,,,"(36.0, 42.0]",2020,0
20021300028,FB,未提供,35,水瓶座,台中市,0,1,2020/2/13,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,3499,家必潔,0,,,,,,,"(30.0, 36.0]",2020,1
20021300035,email,未提供,36,金牛座,台北市,0,1,2020/2/13,冬,【水電服務】插座、開關與迴路安裝,水電服務,1500,合邦商,0,,,,,,,"(30.0, 36.0]",2020,1
20021300039,FB,未提供,0,未提供,新北市,0,1,2020/2/13,冬,【棉被送洗】不限尺寸單件到府收送 (再升級洗黃斑+真空壓縮),送洗類,1100,亮麗專,0,,,,,,,未提供,2020,1
20010700023,email,未提供,37,雙子座,台北市,0,3,2020/2/13,冬,布沙發清潔,沙發清潔,4200,綠力潔,0,,,,,,,"(36.0, 42.0]",2020,0
20021300047,email,未提供,66,巨蟹座,台北市,0,1,2020/2/13,冬,水管清洗,水塔、水管,4200,快速潔,0,,,,,,,"(60.0, 66.0]",2020,0
20021300046,FB,未提供,34,雙魚座,台北市,0,1,2020/2/13,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,3499,快速潔,0,,,,,,,"(30.0, 36.0]",2020,1
20021200066,email,未提供,0,未提供,台北市,0,1,2020/2/13,冬,水管清洗,水塔、水管,4200,快速潔,0,,,,,,,未提供,2020,0
20021400003,email,女,50,雙魚座,南投縣,0,1,2020/2/14,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1599,家必潔,0,,,,,,,"(48.0, 54.0]",2020,1
20021400004,email,未提供,30,處女座,桃園市,0,1,2020/2/14,冬,洗衣機清洗+醫療級消毒(滾筒/直立),洗衣機清潔,1599,快速潔,0,,,,,,,"(24.0, 30.0]",2020,1
20021400006,FB,未提供,34,巨蟹座,台北市,0,1,2020/2/14,冬,裝潢清潔服務(限桃園以北地區),裝潢清潔,7000,傑康清,0,,,,,,,"(30.0, 36.0]",2020,0
19120900003,FB,未提供,23,處女座,台中市,0,1,2020/2/14,冬,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,2199,采宏專,0,,,,,,,"(18.0, 24.0]",2020,0
20020500014,email,男,27,天秤座,台中市,0,2,2020/2/14,冬,耐磨仿木紋塑膠地板鋪設,地板油漆,7990,米碩行,1,20.0,2020/3/4,搬家服務(全自助/一般),搬家服務,2300.0,小紅帽實業社,"(24.0, 30.0]",2020,1
20021400015,email,未提供,47,處女座,台北市,0,1,2020/2/14,冬,床墊精油清洗除污漬,床墊清洗,2200,三贏實,0,,,,,,,"(42.0, 48.0]",2020,1
20021400022,email,未提供,0,未提供,台北市,0,1,2020/2/14,冬,廚房清潔(抽油煙機深度清潔)+牆面 、瓦斯爐、流理台面，洗手槽清潔,廚房清潔,2499,家必潔,0,,,,,,,未提供,2020,0
20021400023,FB,未提供,55,雙魚座,基隆市,0,1,2020/2/14,冬,行李箱維修-到府收送,行李箱維修,1300,亞商傲,0,,,,,,,"(54.0, 60.0]",2020,0
20021400024,FB,未提供,71,雙魚座,新北市,0,1,2020/2/14,冬,廚房清潔(抽油煙機深度清潔)+牆面 、瓦斯爐、流理台面，洗手槽清潔,廚房清潔,2499,家必潔,0,,,,,,,"(66.0, 72.0]",2020,1
20021200067,FB,未提供,0,未提供,新北市,0,1,2020/2/14,冬,專業整理師到府收納服務,收納服務,1000,墨妮整,0,,,,,,,未提供,2020,0
20021400033,FB,未提供,24,牡羊座,桃園市,0,1,2020/2/14,冬,【棉被送洗】不限尺寸單件到府收送 (再升級洗黃斑+真空壓縮),送洗類,600,亮麗專,0,,,,,,,"(18.0, 24.0]",2020,1
20010100029,email,未提供,58,處女座,新竹市,0,1,2020/2/14,冬,布沙發清潔,沙發清潔,4200,王文勳,0,,,,,,,"(54.0, 60.0]",2020,0
19042000020,email,未提供,36,摩羯座,台北市,0,1,2020/2/14,冬,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,1599,家必潔,0,,,,,,,"(30.0, 36.0]",2020,0
20021200065,FB,未提供,0,未提供,新北市,0,1,2020/2/14,冬,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999,冠瑋專,0,,,,,,,未提供,2020,0
